Group,Colony,Trial,PreviousVideoTimes,video_name,video_num,video_time,abs_time,behaviour,origin,destination,nest,successful,focal,partner,notes
Choice,n.amb42,5,,166,,,113.241,start,,,NA,,,,
Choice,n.amb42,5,,166,,,545.524,discovery,,dark,dark,,gyo,,
Choice,n.amb42,5,,166,,,1126.991,tandem_run,,dark,dark,failed,owg,ooo,
Choice,n.amb42,5,,166,,,1171.958,tandem_run,,dark,dark,success,owg,bbg,
Choice,n.amb42,5,,166,,,1219.596,tandem_run,,dark,dark,failed,owg,wbw,
Choice,n.amb42,5,,166,,,1489.365,discovery,,dim,dim,,owg,,
Choice,n.amb42,5,,166,,,1758.653,transport,,dark,dark,,gyo,yob,
Choice,n.amb42,5,,166,,,1784.162,reverse_tandem_run,dark,,dark,failed,gyo,bbg,
Choice,n.amb42,5,,166,,,1826.692,transport,,dark,dark,,obb,g,
Choice,n.amb42,5,,166,,,1852.205,reverse_tandem_run,dark,,dark,success,gyo,ooo,
Choice,n.amb42,5,,166,,,1855.717,reverse_tandem_run,dark,,dark,success,gyo,gby,
Choice,n.amb42,5,,166,,,2099.19,transport,,dark,dark,,gwb,bog,
Choice,n.amb42,5,,166,,,2428.778,transport,,dark,dark,,owg,new_worker,
Choice,n.amb42,5,,166,,,2522.229,transport,,dark,dark,,bbg,bgy,
Choice,n.amb42,5,,166,,,2549.655,transport,,dark,dark,,yob,wog,
Choice,n.amb42,5,,166,,,2569.703,transport,,dark,dark,,gwb,yoy,
Choice,n.amb42,5,,166,,,2608.667,transport,,dark,dark,,wyb,ogw,
Choice,n.amb42,5,,166,,,2670.948,transport,,dark,dark,,obb,ybo,
Choice,n.amb42,5,,166,,,2680.588,transport,,dark,dark,,wwy,oyy,
Choice,n.amb42,5,,166,,,2707.813,transport,,dark,dark,,gyo,gow,
Choice,n.amb42,5,,166,,,2771.344,transport,,dark,dark,,wyb,ygy,
Choice,n.amb42,5,,166,,,2792.612,transport,,dark,dark,,gby,ggg,
Choice,n.amb42,5,,166,,,3095.011,transport,,dark,dark,,gyo,owg,
Choice,n.amb42,5,,166,,,3183.971,transport,dim,dark,dark,,ooo,yyg,
Choice,n.amb42,5,,166,,,3686.46,transport,,dark,dark,,ybo,yww,
Choice,n.amb42,5,,166,,,4141.59,transport,,dark,dark,,yyg,ggg,
Choice,n.amb42,5,,166,,,4283.463,transport,,dark,dark,,gyo,gwb,
Choice,n.amb42,5,,166,,,4506.736,transport,,dark,dark,,yww,gwb,
Choice,n.amb42,5,,166,,,6153.408,transport,,dark,dark,,bbg,bgy,
Choice,n.amb42,5,,166,,,6434.545,transport,,dark,dark,,gyo,yyg,
Choice,n.amb42,5,,166,,,7018.806,transport,,dark,dark,,bbg,owg,
Choice,n.amb42,5,,166,,,8205.585,transport,,dark,dark,,gyo,gby,
Choice,n.amb42,5,,166,,,8675.79,transport,,dark,dark,,gyo,owg,
Choice,n.amb42,5,,166,,,9759.584,transport,,dark,dark,,obb,owg,
Choice,n.amb42,5,,166,,,10035.636,transport,,dark,dark,,gyo,yyg,
Choice,n.amb42,5,,166,,,10492.163,transport,,dark,dark,,yyg,bbg,
Choice,n.amb42,5,,166,,,11618.118,transport,,dark,dark,,ooo,owg,
Choice,n.amb42,5,,166,,,13226.249,transport,,dark,dark,,wwy,gby,
Choice,n.amb42,1,,164,1,0.000763889,0.000763889,start,,,,,,,lighthadfellonthenestbeforetrialstart
Choice,n.amb42,1,,164,1,0.003391204,0.003391204,discovery,,dim,dim,,wyy,,wyyhasheadandtinybitofgasterpaint
Choice,n.amb42,1,,164,1,0.010972222,0.010972222,discovery,,dark,dark,,wog,,
Choice,n.amb42,1,0.016493056,164,2,0.001608796,0.018101852,transport,,dim,dim,,bbg,ggg,
Choice,n.amb42,1,0.016493056,164,2,0.00193287,0.018425926,transport,,dim,dim,,yww,gow,
Choice,n.amb42,1,0.016493056,164,2,0.006585648,0.023078704,transport,,dark,dark,,ooo,gwb,
Choice,n.amb42,1,0.016493056,164,2,0.007361111,0.023854167,reverse_tandem_run,dim,,dim,failed,yob,ggg,
Choice,n.amb42,1,0.016493056,164,2,0.008425926,0.024918981,transport,,dark,dark,,ooo,g,
Choice,n.amb42,1,0.016493056,164,2,0.00837963,0.024872685,transport,,dim,dim,,yob,oyy,
Choice,n.amb42,1,0.016493056,164,2,0.016458333,0.032951389,transport,,dark,dark,,ooo,ogw,
Choice,n.amb42,1,0.032986111,164,3,0.000266204,0.033252315,transport,,dark,dark,,obb,yyg,
Choice,n.amb42,1,0.032986111,164,3,0.000833333,0.033819444,transport,,dark,dark,,gow,wbw,
Choice,n.amb42,1,0.032986111,164,3,0.002060185,0.035046296,transport,,dim,dim,,gyo,wgo,
Choice,n.amb42,1,0.032986111,164,3,0.003854167,0.036840278,transport,,dark,dark,,wyb,ybo,
Choice,n.amb42,1,0.032986111,164,3,0.002951389,0.0359375,reverse_tandem_run,dim,,dim,failed,gyo,bbg,
Choice,n.amb42,1,0.032986111,164,3,0.002951389,0.0359375,reverse_tandem_run,dim,,dim,failed,gyo,gow,"inmiddleofarena,hadtocheckipod"
Choice,n.amb42,1,0.032986111,164,3,0.003090278,0.036076389,transport,,dark,dark,,ooo,yob,
Choice,n.amb42,1,0.032986111,164,3,0.014976852,0.047962963,transport,,dark,dark,,gyo,ggg,
Choice,n.amb42,1,0.049479167,164,4,0.002407407,0.051886574,transport,,dark,dark,,obb,ygy,
Choice,n.amb42,1,0.049479167,164,4,0.005740741,0.055219907,transport,,dark,dark,,yww,owg,
Choice,n.amb42,1,0.049479167,164,4,0.014351852,0.063831019,transport,,dark,dark,,wbw,oyy,
Choice,n.amb42,1,0.065972222,164,5,0.00162037,0.067592593,transport,,dim,dim,,gby,yob,
Choice,n.amb42,1,0.065972222,164,5,12:10:25AM,1:45:25AM,transport,,dark,dark,,owg,wwy,
Choice,n.amb42,1,0.065972222,164,,,,transport,,dim,dim,,,,missedbecausecamerawasoff
Choice,n.amb42,1,0.075185185,164,6,12:10:24AM,0.082407407,transport,dim,dim,dim,,bbg,wwy,
Choice,n.amb42,1,0.075185185,164,6,0.015914352,0.091099537,transport,dim,dark,dark,,gby,wwy,
Choice,n.amb42,1,0.091678241,164,7,0.003935185,0.095613426,transport,dim,dark,dark,,gby,wyb,
Choice,n.amb42,1,0.091678241,164,7,0.011909722,0.103587963,transport,dim,dark,dark,,gby,wog,
Choice,n.amb42,1,0.108171296,164,8,0.013136574,0.12130787,transport,,dim,dim,,yyg,yob,
Choice,n.amb42,1,0.124664352,164,9,0.002430556,0.127094907,transport,,dark,dark,,gby,wwy,
Choice,n.amb42,1,0.141157407,164,10,0.00369213,0.144849537,transport,,dark,dark,,gby,wyb,
Choice,n.amb42,1,0.174143519,164,12,0.01025463,0.184398148,transport,,dim,dim,,gby,yob,
Choice,n.amb42,3,,454,1,0.001030093,,start,,,,,,,
Choice,n.amb42,3,,454,1,0.009259259,,discovery,,dim,dim,,owg,,
Choice,n.amb42,3,,454,1,0.01037037,,discovery,,dark,dark,,bbg,,
Choice,n.amb42,3,0.016493056,454,2,0.006261574,0.02275463,reverse_tandem_run,dim,,dim,failed,wyb,bbg,
Choice,n.amb42,3,0.016493056,454,2,0.008912037,0.025405093,transport,,dim,dim,,wyb,yww,
Choice,n.amb42,3,0.016493056,454,2,0.009976852,0.026469907,reverse_tandem_run,dim,,dim,failed,bbg,ooo,
Choice,n.amb42,3,0.016493056,454,2,0.013206019,0.029699074,transport,,dark,dark,,gwb,oyy,
Choice,n.amb42,3,0.016493056,454,2,0.001782407,0.018275463,transport,,dim,dim,,bbg,g,
Choice,n.amb42,3,0.032986111,454,3,0.001666667,0.034652778,transport,,dark,dark,,owg,wgo,
Choice,n.amb42,3,0.032986111,454,3,0.001921296,0.034907407,transport,,dark,dark,,wbw,gow,
Choice,n.amb42,3,0.032986111,454,3,0.002337963,0.035324074,transport,,dark,dark,,yob,ogw,
Choice,n.amb42,3,0.032986111,454,3,0.003229167,0.036215278,transport,,dim,dim,,obb,ygy,
Choice,n.amb42,3,0.032986111,454,3,0.002592593,0.035578704,transport,,dark,dark,,yyg,ybo,
Choice,n.amb42,3,0.032986111,454,3,0.002743056,0.035729167,reverse_tandem_run,dark,dim,dim,success,gyo,ooo,
Choice,n.amb42,3,0.032986111,454,3,0.004791667,0.037777778,reverse_tandem_run,dark,dim,dim,success,gyo,gow,
Choice,n.amb42,3,0.032986111,454,3,0.010949074,0.043935185,reverse_tandem_run,dark,dim,dim,success,gyo,wbw,"reverseruncausegyotransportedtodarkfirst,eventhoughsheswitchestodimlateron"
Choice,n.amb42,3,0.049479167,454,4,1.16E-05,0.049490741,transport,,dark,dark,,gyo,owg,
Choice,n.amb42,3,0.049479167,454,4,0.004085648,0.053564815,transport,dim,dark,dark,,ooo,ggg,
Choice,n.amb42,3,0.049479167,454,4,0.006157407,0.055636574,transport,dark,dim,dim,,yyg,oyy,
Choice,n.amb42,3,0.049479167,454,4,0.010740741,0.060219907,transport,dim,dark,dark,,gyo,obb,
Choice,n.amb42,3,0.065972222,454,5,0.003043981,0.069016204,transport,dark,dim,dim,,wbw,gwb,
Choice,n.amb42,3,0.065972222,454,5,0.005219907,0.07119213,transport,,dim,dim,,wwy,gwb,
Choice,n.amb42,3,0.065972222,454,5,0.007453704,0.073425926,transport,,dim,dim,,gyo,owg,
Choice,n.amb42,3,0.065972222,454,5,0.010740741,0.076712963,transport,dark,dim,dim,,wwy,gwb,
Choice,n.amb42,3,0.082465278,454,6,0.008043981,0.090509259,transport,dark,dim,dim,,yyg,oyy,
Choice,n.amb42,3,0.098958333,454,7,0.00431713,0.103275463,transport,dim,dark,dark,,wbw,ggg,at30:00iniPod3
Choice,n.amb42,3,0.115451389,454,8,0.007407407,0.122858796,transport,,dark,dark,,gby,owg,
Choice,n.amb42,3,0.115451389,454,8,0.014699074,0.130150463,transport,dim,dark,dark,,yyg,gyo,
Choice,n.amb42,3,0.131944444,454,9,0.004363426,0.13630787,transport,dim,dark,dark,,yyg,bbg,
Choice,n.amb42,3,0.1484375,454,10,0.012696759,0.161134259,transport,dark,dim,dim,,gyo,ooo,
NoChoice,n.amb60,3,,849,1,0.001400463,,start,,,,,,,
NoChoice,n.amb60,3,,849,1,0.008078704,,discovery,,,,,gbo,,darknest
NoChoice,n.amb60,3,,849,1,0.012523148,,tandem_run,,dark,dark,failed,yog,oyo,
NoChoice,n.amb60,3,,849,1,0.012569444,,tandem_run,,dark,dark,failed,yog,oby,
NoChoice,n.amb60,3,0.016493056,849,2,3.47E-05,0.016527778,tandem_run,,dark,dark,failed,yog,yoo,
NoChoice,n.amb60,3,0.016493056,849,2,0.000787037,0.017280093,tandem_run,,dark,dark,failed,wyw,ybw,
NoChoice,n.amb60,3,0.016493056,849,2,0.000775463,0.017268519,tandem_run,,dark,dark,success,yog,ygo,
NoChoice,n.amb60,3,0.016493056,849,2,0.007407407,0.023900463,reverse_tandem_run,,dark,dark,failed,yog,wyw,
NoChoice,n.amb60,3,0.016493056,849,2,0.009652778,0.026145833,transport,,dark,dark,,wyw,b,
NoChoice,n.amb60,3,0.032986111,849,3,0.005763889,0.03875,reverse_tandem_run,,dark,dark,failed,woy,yoo,woy=whitehead
NoChoice,n.amb60,3,0.032986111,849,3,0.008113426,0.041099537,transport,,dark,dark,,oob,new_worker,
NoChoice,n.amb60,3,0.032986111,849,3,0.009444444,0.042430556,transport,,dark,dark,,wgg,ygo,
NoChoice,n.amb60,3,0.032986111,849,3,0.009490741,0.042476852,transport,,dark,dark,,ogy,ywy,wywkeepsdraggingobyoutofnest
NoChoice,n.amb60,3,0.032986111,849,3,0.010729167,0.043715278,transport,,dark,dark,,bwb,wbb,
NoChoice,n.amb60,3,0.049479167,849,4,0.003715278,0.053194444,transport,,dark,dark,,obg,bby,
NoChoice,n.amb60,3,0.1484375,849,10,0.015891204,0.164328704,transport,,dark,dark,,yog,oby,
NoChoice,n.amb60,5,,781,1,0.002002315,,start,,dim,dim,,,,dimnest
NoChoice,n.amb60,5,,781,1,0.005474537,,discovery,,dim,dim,,oyo,,
NoChoice,n.amb60,5,0.016493056,781,2,0.00037037,0.016863426,tandem_run,,dim,dim,failed,yog,ygo,
NoChoice,n.amb60,5,0.016493056,781,2,0.00037037,0.016863426,tandem_run,,dim,dim,failed,yog,obg,
NoChoice,n.amb60,5,0.016493056,781,2,0.004340278,0.020833333,transport,,dim,dim,,yog,new_worker,
NoChoice,n.amb60,5,0.016493056,781,2,0.006747685,0.023240741,transport,,dim,dim,,ogy,b,
NoChoice,n.amb60,5,0.016493056,781,2,0.00875,0.025243056,reverse_tandem_run,,dim,dim,success,ybw,yyb,
NoChoice,n.amb60,5,0.016493056,781,2,0.012418981,0.028912037,transport,,dim,dim,,oob,boo,
NoChoice,n.amb60,5,0.016493056,781,2,0.013969907,0.030462963,transport,,dim,dim,,wgg,ywy,
NoChoice,n.amb60,5,0.016493056,781,2,0.015405093,0.031898148,transport,,dim,dim,,gyy,gow,
NoChoice,n.amb60,5,0.016493056,781,2,0.015694444,0.0321875,transport,,dim,dim,,oyo,ygo,
NoChoice,n.amb60,5,0.016493056,781,2,0.015914352,0.032407407,transport,,dim,dim,,gbo,wbb,
NoChoice,n.amb60,5,0.016493056,781,2,0.01568287,0.032175926,transport,,dim,dim,,wyw,gwg,
NoChoice,n.amb60,5,0.049479167,781,4,0.00037037,0.049849537,transport,,dim,dim,,gbo,yoo,
NoChoice,n.amb60,5,0.098958333,781,6,0.002013889,0.100972222,transport,,dim,dim,,wyw,ygo,
NoChoice,n.amb60,5,0.098958333,781,6,0.01119213,0.110150463,transport,,dim,dim,,gbo,wyw,
NoChoice,n.amb60,5,0.131944444,781,8,0.008726852,0.140671296,transport,,dim,dim,,gbo,wyw,
NoChoice,n.amb60,1,,272,1,0.001597222,,start,,,,,,,
NoChoice,n.amb60,1,,272,1,0.009814815,,discovery,,,,,gbo,,dimnest
NoChoice,n.amb60,1,0.016493056,272,2,0.001793981,0.018287037,tandem_run,,dim,dim,failed,oob,wyw,
NoChoice,n.amb60,1,0.016493056,272,2,0.001793981,0.018287037,tandem_run,,dim,dim,failed,oob,bwb,
NoChoice,n.amb60,1,0.016493056,272,2,0.001793981,0.018287037,tandem_run,,dim,dim,failed,oob,ybw,
NoChoice,n.amb60,1,0.016493056,272,2,0.006226852,0.022719907,tandem_run,,dim,dim,success,oob,yyb,
NoChoice,n.amb60,1,0.016493056,272,2,0.006226852,0.022719907,tandem_run,,dim,dim,failed,oob,woy,wXXiswoy
NoChoice,n.amb60,1,0.016493056,272,2,0.006226852,0.022719907,tandem_run,,dim,dim,failed,oob,wbb,
NoChoice,n.amb60,1,0.016493056,272,2,0.008009259,0.024502315,tandem_run,,dim,dim,failed,ygo,ywy,
NoChoice,n.amb60,1,0.016493056,272,2,0.008009259,0.024502315,tandem_run,,dim,dim,failed,ygo,yoo,
NoChoice,n.amb60,1,0.016493056,272,2,0.008009259,0.024502315,tandem_run,,dim,dim,failed,ygo,ybw,
NoChoice,n.amb60,1,0.016493056,272,2,0.00806713,0.024560185,tandem_run,,dim,dim,failed,ygo,wgg,
NoChoice,n.amb60,1,0.016493056,272,2,0.011053241,0.027546296,tandem_run,,dim,dim,failed,wyw,wgg,
NoChoice,n.amb60,1,0.016493056,272,2,0.011168981,0.027662037,tandem_run,,dim,dim,failed,wyw,bwb,
NoChoice,n.amb60,1,0.016493056,272,2,0.011238426,0.027731481,tandem_run,,dim,dim,failed,yyb,obg,
NoChoice,n.amb60,1,0.016493056,272,2,0.011377315,0.02787037,tandem_run,,dim,dim,failed,yyb,ybw,
NoChoice,n.amb60,1,0.016493056,272,2,0.011388889,0.027881944,tandem_run,,dim,dim,failed,yyb,gyy,
NoChoice,n.amb60,1,0.016493056,272,2,0.0125,0.028993056,tandem_run,,dim,dim,success,oob,b,
NoChoice,n.amb60,1,0.016493056,272,2,0.0125,0.028993056,tandem_run,,dim,dim,success,oob,yyb,
NoChoice,n.amb60,1,0.016493056,272,2,0.0125,0.028993056,tandem_run,,dim,dim,success,oob,bwb,
NoChoice,n.amb60,1,0.016493056,272,2,0.014675926,0.031168981,transport,,dim,dim,,ogy,gyy,
NoChoice,n.amb60,1,0.032986111,272,3,0.006724537,0.039710648,transport,,dim,dim,,oob,wgg,
NoChoice,n.amb60,1,0.032986111,272,3,0.008287037,0.041273148,transport,,dim,dim,,oob,ywy,
NoChoice,n.amb60,1,0.049479167,272,4,0.001331019,0.050810185,transport,,dim,dim,,gyy,ybw,
NoChoice,n.amb60,1,0.049479167,272,4,0.004837963,0.05431713,transport,,dim,dim,,ogy,woy,
NoChoice,n.amb60,1,0.049479167,272,4,0.004050926,0.053530093,transport,,dim,dim,,gbo,obg,
NoChoice,n.amb60,1,0.049479167,272,4,0.006840278,0.056319444,transport,,dim,dim,,gyy,wbb,
Choice,n.amb55,3,,643,1,0.000949074,0.000949074,trialstart,,,,,,,
Choice,n.amb55,3,,643,1,0.008252315,0.008252315,discovery_dim,,,,,gyy,,
Choice,n.amb55,3,,643,1,0.010636574,0.010636574,discovery_dark,,,,,ygo,,
Choice,n.amb55,3,,643,2,0.001631944,0.018125,tandem_run,standard,dark,dark,success,woy,wgg,
Choice,n.amb55,3,,643,2,0.004201389,0.020694444,tandem_run,standard,dark,dark,success,yog,wwo,
Choice,n.amb55,3,,643,2,0.005138889,0.021631944,tandem_run,standard,dim,dim,success,ogy,ybw,
Choice,n.amb55,3,,643,2,0.006226852,0.022719907,tandem_run,standard,dark,dark,failed,oob,gyy,
Choice,n.amb55,3,,643,2,0.006921296,0.023414352,reverse_tandem_run,dark,standard,dark,failed,yog,gyy,
Choice,n.amb55,3,,643,2,0.008680556,0.025173611,transport,,dark,dark,,woy,oyo,
Choice,n.amb55,3,,643,2,0.00912037,0.025613426,tandem_run,standard,dim,dim,success,yog,obg,
Choice,n.amb55,3,,643,2,0.009513889,0.026006944,tandem_run,standard,dark,dark,failed,bwb,yyb,
Choice,n.amb55,3,,643,2,0.012534722,0.029027778,tandem_run,standard,dim,dim,failed,gbo,oob,
Choice,n.amb55,3,,643,2,0.013865741,0.030358796,transport,,dark,dark,,woy,b,
Choice,n.amb55,3,,643,2,0.015787037,0.032280093,tandem_run,standard,dim,dim,success,obg,ybw,
Choice,n.amb55,3,,643,3,0.000625,0.033611111,reverse_tandem_run,dim,standard,dim,failed,ogy,ybw,
Choice,n.amb55,3,,643,3,0.000636574,0.033622685,reverse_tandem_run,dim,standard,dim,failed,ogy,gbo,
Choice,n.amb55,3,,643,3,0.005844907,0.038831019,reverse_tandem_run,dim,standard,dim,failed,gbo,gyy,
Choice,n.amb55,3,,643,3,0.008923611,0.041909722,transport,,dim,dim,,gbo,new_worker,
Choice,n.amb55,3,,643,3,0.011064815,0.044050926,transport,,dim,dim,,ygo,wyw,
Choice,n.amb55,3,,643,3,0.012002315,0.044988426,transport,,dark,dark,,bwb,male,
Choice,n.amb55,3,,643,3,0.012013889,0.045,transport,,dark,dark,,yog,new_worker,
Choice,n.amb55,3,,643,3,0.013171296,0.046157407,transport,,dark,dark,,woy,oww,
Choice,n.amb55,3,,643,3,0.013564815,0.046550926,transport,,dark,dark,,wgg,new_worker,
Choice,n.amb55,3,,643,4,0.007569444,0.057048611,tandem_run,dim,dark,dark,success,oob,wwo,
Choice,n.amb55,3,,643,4,0.007858796,0.057337963,transport,,dark,dark,,yyb,ogy,
Choice,n.amb55,3,,643,5,0.004641204,0.070613426,transport,dim,dark,dark,,oob,wyw,
Choice,n.amb55,3,,643,5,0.008217593,0.074189815,transport,dim,dark,dark,,oob,gyy,
Choice,n.amb55,3,,643,5,0.008877315,0.074849537,transport,dim,dark,dark,,gbo,ygo,
Choice,n.amb55,3,,643,5,0.009756944,0.075729167,transport,dim,dark,dark,,gbo,wgg,
Choice,n.amb55,3,,643,5,0.010972222,0.076944444,transport,,dark,dark,,woy,oob,
Choice,n.amb55,3,,643,6,0.00994213,0.092407407,transport,dim,dark,dark,,oyo,ogy,
Choice,n.amb55,3,,643,6,0.016041667,0.098506944,transport,dim,dark,dark,,oob,obg,
Choice,n.amb55,3,,643,7,0.005543981,0.104502315,transport,dim,dark,dark,,gbo,yog,
Choice,n.amb55,3,,643,7,0.005891204,0.104849537,transport,,dark,dark,,ybw,ogy,
Choice,n.amb55,1,,572,1,0.001018519,0.001018519,trialstart,,,,,,,
Choice,n.amb55,1,,572,2,0.003194444,0.0196875,discovery_dark,,,,,gyy,,
Choice,n.amb55,1,,572,2,0.00681713,0.023310185,tandem_run,standard,dark,dark,success,yog,woy,
Choice,n.amb55,1,,572,2,0.006840278,0.023333333,tandem_run,standard,dark,dark,failed,yog,obg,
Choice,n.amb55,1,,572,2,0.011168981,0.027662037,tandem_run,standard,dark,dark,success,yog,oob,
Choice,n.amb55,1,,572,2,0.011226852,0.027719907,tandem_run,standard,dark,dark,failed,yog,wgg,
Choice,n.amb55,1,,572,2,0.011747685,0.028240741,tandem_run,standard,dark,dark,success,woy,obg,
Choice,n.amb55,1,,572,2,0.011759259,0.028252315,tandem_run,standard,dark,dark,failed,woy,wwo,
Choice,n.amb55,1,,572,2,0.013553241,0.030046296,tandem_run,standard,dark,dark,failed,ybw,ygo,
Choice,n.amb55,1,,572,3,0.001238426,0.034224537,tandem_run,standard,dark,dark,success,oob,bwb,
Choice,n.amb55,1,,572,3,0.001261574,0.034247685,tandem_run,standard,dark,dark,failed,oob,ywy,
